id,duration,stock_text,voice_text,status
67,4.16,Side brush worn out. Please replace it timely.,[anxious] Side brush is worn out — swap it soon!,review
68,4.33,Main brush worn out. Please replace it timely.,[anxious] Main brush is worn out — swap it soon!,review
71,3.62,Laser sensor error. Please check and clean the laser sensor.,[anxious] Laser sensor's trippin'! Check it and clean it.,review
72,4.70,Please check whether laser distance sensor cover is jammed.,"[anxious] Check if the laser cover's jammed, cool cat!",review
73,4.08,Edge sensor error. Please check and clean it.,[anxious] Edge sensor's actin' up! Check it and clean it.,review
75,3.59,Filter may not be dry or may be blocked.,[anxious] Filter's damp or clogged — neither's a vibe.,review
77,4.00,Please start robot in non-carpet area.,"[anxious] Start me somewhere that ain't carpet, please!",review
82,1.98,Start mapping.,Mappin' the place — layin' down the blueprint!,review
83,2.27,Proceed with mapping.,Keepin' the map goin'!,review
84,2.18,Mapping completed.,[excited] Map's done — masterpiece!,review
85,3.75,Positioning succeeded. Proceeding with mapping.,[excited] Locked in! Keepin' the map rollin'!,review
86,3.59,Positioning failed. Restarting mapping.,[anxious] Lost my spot — startin' the map over!,review
87,3.22,Low battery. Returning to the dock.,[anxious] Battery low — rollin' back to the dock!,review
91,3.07,Fresh tank not installed. Please install it.,[anxious] Fresh tank's missin'! Pop it in!,review
93,3.77,Low water level in fresh tank. Please add water.,My water tank's runnin' dry — top me up!,review
97,3.37,Please install the dust collection bag.,[anxious] Put the dust bag in — can't jam without it!,review
102,7.17,Dust collection bag full or air duct blocked. Please replace the bag or clean the air duct timely.,[anxious] Dust bag's full or the duct's clogged! Swap the bag or clear it out!,review
105,1.60,Start cleaning.,Cleanin'! Let's go!,review
106,2.09,Start cleaning mop pads.,Washin' my mop pads — freshen up!,review
107,2.61,Start dehydrating mop pads.,Dryin' the mop pads — hang tight!,review
108,4.98,An error in water level of washboard. Please clean it timely.,[anxious] Washboard water level's off! Clean it soon!,review
109,3.72,Waste tank error. Please ensure it is installed and empty.,[anxious] Waste tank's trippin'! Make sure it's in AND empty!,review
110,2.09,Start auto empty.,"Auto-empty — stand back, it's loud!",review
111,4.50,Mop pads off. Please install them before resuming working.,[anxious] My mop pads fell off! Pop 'em back on before we drop the beat!,review
112,3.76,Please place the robot in the base station first.,"[anxious] Set me in the base station first, cool cat!",review
113,3.74,Task completed. Please empty waste tank timely.,[excited] Task done! Empty the waste tank when ya can!,review
114,1.93,Mop pads installed.,Mop pads on! We good.,review
115,1.91,Mop pads removed.,Mop pads off! Nice and easy.,review
116,2.79,Child lock on. Buttons locked.,Child lock on — buttons locked down!,review
117,3.07,Child lock off. Buttons unlocked.,Child lock off — buttons unlocked!,review
118,4.14,Buttons locked. Press and hold the dock button to unlock.,[anxious] Buttons locked! Hold the dock button to unlock!,review
126,1.65,Start cleaning.,Cleanin'! Let's gooo!,review
127,1.86,start spot cleaning.,Spot cleanin' — quick lil' number.,review
128,1.80,Start spot mopping.,Spot moppin' — one wet spot comin' up!,review
129,1.57,Start scheduled cleaning.,"Scheduled cleanin', right on time!",review
130,1.71,Start scheduled mopping.,"Scheduled moppin', punctual as a metronome!",review
133,2.36,Start selected room cleaning.,Cleanin' the room you picked — let's go!,review
134,2.25,Start selected room mopping.,Moppin' the room you picked — mind the wet floor!,review
135,2.03,Start zoned cleaning.,Zoned cleanin' — stayin' in the lines!,review
136,1.90,Start zoned mopping.,Zoned moppin' — strictly in the zone!,review
137,1.22,Resume cleaning.,Back on it — resumin' the clean!,review
138,1.36,Resume mapping.,Back on the map — resumin'!,review
139,1.76,Returning.,Rollin' back!,review
140,4.35,New environment detected. Returning to the base station.,[anxious] New spot detected! Rollin' back to base!,review
142,3.53,Mop pad worn out. Please replace it timely.,[anxious] Mop pad's worn out — swap it soon!,review
143,1.37,Cleaning completed.,[excited] And that's a wrap! Clean floors all day! Yeah!,review
144,1.46,Mopping completed.,[excited] Moppin' done and the whole place is shinin'! Meow-velous!,review
145,3.32,Positioning successful. Resume cleaning.,[excited] Locked in! Resumin' the clean!,review
146,3.19,Positioning successful. Resume mapping.,[excited] Locked in! Back on the map!,review
148,2.54,Return to the base for self-cleaning.,Rollin' back to base for a self-clean — brb!,review
149,5.19,Unable to reach the specified area. Please try to clear obstacles in the path.,[anxious] Can't reach that spot! Clear the path for me!,review
150,6.05,Unable to reach the specified area. Please try to delete no-go zones in the path.,[anxious] Can't reach that spot! Ditch the no-go zones in my way!,review
151,5.00,The path is blocked. Please try to clear obstacles around your robot.,[anxious] Path's blocked! Clear the stuff around me!,review
152,7.26,The path is blocked. Please try to delete no-go zones or move your robot out of this area.,[anxious] Path's blocked! Delete a no-go zone or scoot me outta here!,review
153,6.32,Your robot is detected in the no-go zone. Please move your robot out of this area.,[anxious] I'm in a no-go zone! Move me outta here!,review
156,2.33,The mop pad is not installed.,[anxious] Mop pad ain't installed!,review
162,1.39,Camera is on.,Camera's on — I see ya!,review
163,1.75,Camera monitoring.,Camera monitorin' — watchin' the floor!,review
164,1.40,Task ends.,That's the end of the set! Peace.,review
166,4.12,Please clean the foreign objects tangled in the mop pad.,[anxious] Somethin's tangled in my mop pad — clean it out!,review
169,2.44,Mop pad drying complete.,Mop pad's dry — crispy clean!,review
171,2.71,AI recognition function on.,AI recognition on — I'm gettin' smart!,review
172,2.81,AI recognition function off.,AI recognition off — back to freestyle!,review
173,2.86,Please replace the Silver Ion sterilizer.,[anxious] Swap the Silver Ion sterilizer — it's spent!,review
177,2.17,Leaving the base station.,Rollin' out the booth!,review
179,10.48,Mop pad cleaned. The water in the clean water tank is insufficient. Please fill the clean water tank and empty the used water tank.,[anxious] Mop pad's clean but the clean tank's low! Fill it and empty the used one!,review
181,4.64,Insufficient water. Please fill the clean water tank.,[anxious] Low on water! Fill the clean tank!,review
186,2.11,Please check the fresh tank.,"[anxious] Check the fresh tank, would ya?",review
187,3.35,It will take about five to ten minutes.,'Bout five to ten minutes — hang tight!,review
188,2.74,Automatic docking engaged.,Auto-dockin' — homeward bound!,review
190,1.82,"OK, start cleaning.",You got it — cleanin' now! Let's gooo!,review
191,2.50,"OK, start vacuuming and mopping.","Vacuumin' AND moppin' — double feature, let's go!",review
192,1.85,"OK, start mopping.",Moppin'! Smooth and groovy.,review
193,2.02,"OK, start vacuuming.",Vacuumin'! Turn it up!,review
194,1.15,Have been cleaning.,"Been cleanin', thanks for checkin'!",review
195,3.86,"Okay, start to clean the room. Make sure the door is open.","Aight, cleanin' the room — keep the door open!",review
196,3.72,"Okay, start to vacuum the floor. Make sure the door is open.","Aight, vacuumin' the floor — keep the door open!",review
197,3.94,"Okay, start to mop the floor. Make sure the door is open.","Aight, moppin' the floor — keep the door open!",review
198,4.10,"Okay, start to vacuum and mop the floor. Make sure the door is open.","Aight, vacuumin' AND moppin' — keep the door open!",review
199,4.18,"Unable to recognize this room, please open the app to check the room name.",[anxious] Don't know this room! Check the name in the app!,review
200,3.19,Shutdown sound,,skip
201,1.82,"OK, continue working.",Keep it rollin' — back to work!,review
202,3.48,"Okay, task is ended. Start returning to charge.",That's a wrap — rollin' back to charge!,review
203,2.04,"OK, heading back to charge.",Headin' back to charge — catch ya soon!,review
204,3.82,"Okay, start mapping. Please make sure all doors are open.","Aight, mappin' now — keep ALL the doors open!",review
205,2.28,"OK, exit the base station.",Rollin' out the booth — let's go!,review
206,2.04,"Okay, I'll try to find you.","Aight, I'll try to find ya! Stay put!",review
207,3.60,"Sorry, I can't find you. Please stand within my sight.",[anxious] Can't find ya! Stand where I can see ya!,review
208,2.04,"Found you, coming to clean now.",[excited] Found ya! Comin' over to clean!,review
209,3.48,"Okay, returning to the dock to clean the mop pad.","Aight, rollin' back to wash the mop pad!",review
210,1.70,Start mop pad's washing.,Washin' the mop pad — squeaky clean!,review
211,3.98,"Sorry, self-empty and can only be done when I'm inside the dock.","[anxious] Can't self-empty unless I'm in the dock, cool cat!",review
212,2.21,"OK, start auto emptying.","Aight, auto-emptyin' — stand back!",review
213,3.60,"Sorry, drying can only be done when I'm inside the dock.",[anxious] Can't dry unless I'm in the dock!,review
214,1.46,Drying in progress.,Dryin' — hang tight!,review
215,1.85,"OK, start drying.","Aight, dryin' now!",review
216,2.93,"Sorry, need to install the mop pad first.",[anxious] Pop the mop pad on first!,review
217,1.97,Maximum suction power reached.,"Max suction — full power, let's go!",review
218,1.85,Minimum suction power reached.,Min suction — barely a whisper.,review
219,1.70,Maximum humidity reached.,Max humidity — steamy in here!,review
220,1.56,Minimum humidity reached.,Min humidity — nice and dry.,review
221,0.72,OK.,You got it!,review
222,1.80,The suction mode is quiet.,Suction mode: quiet — low-key vibes.,review
223,1.87,The suction mode is standard.,Suction mode: standard — steady groove.,review
224,1.82,The suction mode is strong.,Suction mode: strong — turn it up!,review
225,1.90,The suction mode is turbo.,Suction mode: turbo — hold onto somethin'!,review
226,2.06,The mop pad is slightly dry.,Mop pad's slightly dry — just right.,review
227,1.73,The mop pad is moist.,Mop pad's moist — smooth.,review
228,1.61,The mop pad is wet.,Mop pad's wet — soaked and ready.,review
229,1.06,Today is ...,Today is...,review
230,3.07,"Today is February 21, 2022.","Today's February twenty-first, twenty twenty-two.",review
231,1.32,Today is Monday.,It's Monday — week's on!,review
232,1.42,Today is Tuesday.,It's Tuesday.,review
233,1.37,Today is Wednesday.,"It's Wednesday — halfway, baby!",review
234,1.39,Today is Thursday.,It's Thursday.,review
235,1.32,Today is Friday.,It's Friday — almost the weekend!,review
236,1.39,Today is Saturday.,It's Saturday — chill day!,review
237,1.30,Today is Sunday.,It's Sunday — take it easy!,review
238,2.09,"Okay, the task is paused.","Aight, task's paused — take five!",review
244,2.15,Detergent bottle installed.,Detergent bottle's in — classy!,review
245,4.22,"The number of maps has reached the limit, please delete a map and try again.",[anxious] Hit the map limit! Delete one and try again!,review
246,0.79,I'm here.,I'm right here!,review
247,2.06,"Sorry, I can't understand.",Say what now? Didn't quite catch that beat!,review
248,3.50,"Mop pad not installed, please install it and try again.",[anxious] Mop pad ain't installed! Pop it on and try again!,review
249,3.24,"I'm working, please end the current task and retry.",[anxious] I'm workin'! End the current task and try again!,review
250,5.54,"Currently in mopping mode now, please switch to vacuuming mode or vacuuming in mopping mode first.","[anxious] I'm in mop mode! Switch to vacuum, or vacuum-and-mop first!",review
251,5.57,"Currently in vacuuming mode now, please switch to mopping mode or vacuuming in mopping mode first.","[anxious] I'm in vacuum mode! Switch to mop, or vacuum-and-mop first!",review
252,3.05,Finished. Exited the customized cleaning mode.,Done — outta custom mode! Freedom!,review
253,1.63,Maximum volume reached.,"Max volume — can't get louder, cool cat!",review
254,1.51,Minimum volume reached.,Min volume — barely hear myself.,review
255,5.23,"Sorry, this task can only be performed when intelligent obstacle avoidance is enabled.","[anxious] That needs smart obstacle dodge switched on, cool cat!",review
257,2.10,Camera monitoring exited.,Camera monitorin' off — privacy's back.,review
258,2.79,Self-positioned. Cruising started.,Locked in — cruisin'!,review
259,3.96,Self-positioned. Proceeding to the designated location.,Locked in — headin' to the spot!,review
260,3.37,Self-positioned. Cruising resumed.,Locked in — cruisin' again!,review
261,4.50,Self-positioned. Resume proceeding to the designated location.,Locked in — back to the spot!,review
262,2.05,Self-positioning failed.,[anxious] Couldn't find my spot — total blank.,review
266,2.25,Please replace the detergent.,[anxious] Swap the detergent — it's tapped out!,review
267,2.25,Please clean the sensors.,[anxious] Clean my sensors — I can barely see!,review
269,4.15,Please try again after the current task is complete.,[anxious] Try again once I'm done with this one!,review
274,1.51,Ding!,,skip
275,4.99,"Sorry, this command is not supported. You can open the app for more voice commands.",Didn't catch that one — open the app for more commands!,review
276,2.78,"Sorry, robot isn't performing this task.","[anxious] I ain't doin' that task, cool cat.",review
277,2.38,"Okay, I'm coming to clean up there.","Aight, comin' over to clean up there!",review
278,2.23,"OK, drying task ended.",Dryin's done — all crisp!,review
279,3.48,"Robot is vacuuming, please end the task and try again.",[anxious] I'm vacuumin'! End the task and try again!,review
280,1.92,Start custom cleaning.,Custom cleanin' — made to order!,review
283,4.08,The robot is not in the base station. Please try again later.,[anxious] I ain't in the base station — try again in a bit.,review
284,2.78,"Okay, I'll end the task and come to clean.","Aight, I'll wrap this and come clean!",review
285,2.69,Please stay put for a moment while I locate you.,Hang tight a sec while I find ya!,review
286,2.66,"Sorry, please create a map and try again.",[anxious] Make a map first and try again!,review
287,2.33,"Okay, have switched to quiet mode.","Aight, switched to quiet mode — low-key!",review
288,2.35,"OK, have switched to standard mode.","Aight, switched to standard mode.",review
289,2.28,"Okay, have switched to strong mode.","Aight, switched to strong mode — turn it up!",review
290,2.33,"OK, have switched to turbo mode.","Aight, switched to turbo mode — whoa!",review
291,2.62,"OK, have switched to slightly dry mode.","Aight, switched to slightly dry mode.",review
292,2.18,"Okay, have switched to wet mode.","Aight, switched to wet mode — mind the splash!",review
293,1.48,Calling enabled.,Callin's on — ring me anytime!,review
294,1.53,Calling disabled.,Callin's off — quiet time.,review
296,4.63,Used water tank error. Please check whether the used water tank is full.,[anxious] Used water tank's trippin'! Check if it's full!,review
297,5.93,"Detergent bottle installed. If the detergent has never been used, please reset in the app.","Detergent bottle's in! If it's brand new, reset it in the app.",review
298,1.94,"Base station self-cleaning starts. Please clean its inside with a brush or cloth. After 3 minutes, sewage in the washboard will be drained.",[anxious] Base station self-clean! Scrub inside with a brush or cloth — sewage drains in three minutes!,review
299,3.43,Detergent bottle and the auto-adding module installed.,Detergent bottle and auto-add module installed — fancy!,review
300,2.62,Your robot doesn't support this accessory.,"[anxious] Don't support that accessory, cool cat.",review
301,0.96,I'm charging.,Chargin' up! Rechargin' the vibes.,review
302,0.91,I'm working.,I'm workin' — busy droppin' beats!,review
303,1.15,I'm in a daze.,"[anxious] Kinda dazed over here, cool cat.",review
304,1.27,Network connected.,Network's connected! We rollin'.,review
305,9.05,"OK, start cleaning washboard base. Please clean it's inside with a brush or cloth. After three minutes, sewage in the washboard base will be drained.",Cleanin' the washboard base! Scrub inside with a brush or cloth — sewage drains in three minutes.,review
306,4.42,"Sorry, I can't understand. Please configure the network and retry.",[anxious] Didn't catch that — set up the network and try again.,review
307,0.96,I'm charging.,Chargin' — let me juice up.,review
308,4.03,"Sorry, I didn't catch that. Please wake me up again and retry.",Didn't catch that — wake me and try again!,review
309,1.68,"Found you, I'm coming.",[excited] Found ya! Rollin' over!,review
310,2.66,"Okay, I'm leaving this area right away.","Aight, rollin' outta this area right now!",review
312,4.92,"Usage information of this accessory isn't available, please replace it as you need.",No usage info on this accessory — swap it whenever ya need.,review
313,4.68,"Sorry, network is poor. Please move me to an area with a better signal.",[anxious] Signal's weak out here! Move me somewhere with better vibes!,review
314,2.86,"Not supported, you can ask me to turn around.",That ain't supported — but you can tell me to spin around!,review
315,4.15,"Mop pad is not in the dock, please retry after putting it in the dock.",[anxious] Mop pad ain't in the dock! Pop it in and try again!,review
317,5.93,"Not supported, the robot is performing the customized cleaning task. Please go to the app to edit.",[anxious] Can't do that mid custom clean — edit it in the app!,review
318,2.23,Task completed.,[excited] Task done! Booyah!,review
321,2.47,Start intensive mopping for stains.,Intensive stain moppin' — scrubbin' with soul!,review
322,4.97,"Sorry, I can't understand. You can open the app for all available voice commands.",Didn't catch that — open the app for all my commands!,review
323,6.84,"Sorry, I can't understand. You can say, hi, dream, what can you do to learn all my functions?",Didn't catch that — ask me what I can do and I'll break it down!,review
324,3.96,"I'm washing the mop pad, please wake me up after washing is done.",Washin' my mop pad — wake me when it's done!,review
328,3.05,"Sorry, please give this command only when I'm cleaning.","[anxious] Only give me that one while I'm cleanin', cool cat!",review
329,3.72,Start self-testing. Please don't move me away from the base station.,Self-testin'! Don't move me off the base station!,review
330,2.47,Please retry after self-test completed.,[anxious] Try again when the self-test's done!,review
331,3.31,No error found. Please rest assured to use the device.,"[excited] No faults — I'm in top shape, baby!",review
332,3.43,One error found. Please go to the app to see more details.,[anxious] Found one fault — peep the app for details!,review
338,1.42,Video call connected.,[excited] Video call's on — we live!,review
339,1.13,Call declined.,"Call declined — cold, cool cat.",review
340,1.20,No response.,No answer — nobody's pickin' up.,review
344,2.66,"Okay, start mopping after vacuuming.","Vacuum first, then mop — in that order, cool cat!",review
346,2.56,This is the bin. See you next time.,This is the bin. Catch ya next time!,review
356,3.67,"Fault still exists, the scheduled task has been canceled.",[anxious] Still faulty — scheduled task's canceled. Bummer.,review
360,1.78,Robot water tank draining.,Drainin' my water tank — 'scuse the noise!,review
361,2.38,Robot water tank drainage completed.,Water tank's drained — all dry!,review
363,3.29,"Vacuuming task completed, robot will start mopping.",Vacuumin's done — moppin' time! No breaks!,review
364,2.52,Start setting the video activation code.,Settin' the video code — keep it secret!,review
365,2.38,Live video function has been disabled.,Live video's off — privacy's back.,review
366,2.28,"Stain detected, start cleaning.",[excited] Stain spotted! Movin' in to clean it!,review
367,2.16,"OK, start stain cleaning.",Aight — stain cleanin'! Stand back!,review
368,3.24,Stain detected. I'll clean it after washing them up.,"[excited] Ooh, a stain! I'll hit it after I wash up!",review
369,2.11,"OK, start spot cleaning.","Aight, spot cleanin'!",review
371,1.61,Please remove the washboard.,"[anxious] Take the washboard out, would ya?",review
372,1.90,Clean water starts outflowing.,Clean water's flowin' — mind the splash!,review
373,7.20,"Clean water outflowing process ended, please wait for 10 seconds and then clean the base station after the dirts are soaked.","Water flow's done — wait ten seconds for the dirt to soak, then clean the base station.",review
374,7.27,Please use a brush or cloth to clean the bottom of the base station within 20 seconds. Then the sewage will be pumped out automatically.,[anxious] Clean the bottom of the base station in twenty seconds — then the sewage pumps out!,review
375,4.99,"Please push the dirts to the pumping port, the pumping process will last for 30 seconds.",Push the dirt to the pump port — pumpin' for thirty seconds!,review
376,4.44,"Pumping process ended, please clean the washboard separately and install it back.",Pumpin's done — clean the washboard separate and pop it back!,review
377,3.84,"Unable to configure the network, please contact customer service.","[anxious] Can't set up the network, cool cat! Hit up support.",review
378,4.15,"Run password, fail to connect to the network, please reconfigure.",[anxious] Wrong password — network shut me down. Set it up again!,review
379,7.99,"No wireless network found, please connect to the 2.4 GHz Wi-Fi band, try again after placing the robot close to the router.",[anxious] No Wi-Fi found! Hop on the 2.4 gig band and scoot me near the router.,review
380,3.98,"Fail to obtain the IP address, please check the router settings.",[anxious] Couldn't grab an IP address — check them router settings!,review
381,4.30,"Fail to connect to the EMQ server, please contact customer service.",[anxious] Can't reach the server! Give support a shout.,review
382,4.15,Fail to connect to the network. Please check whether the network works normally.,[anxious] Network connect flopped — make sure your net's up and runnin'.,review
383,3.84,"Unable to configure the network, please contact customer service.","[anxious] Network setup's a no-go, cool cat. Hit up support.",review
384,4.85,No water in the clean water tank of the automatic water supply and drainage device.,[anxious] No water in the auto-supply clean tank! Bummer!,review
385,1.87,Start connecting to the network.,Hookin' up to the network now — stand by!,review
388,4.10,"Hidden area, please move the robot to the available area and retry.",[anxious] Hidden spot! Move me somewhere open and try again!,review
392,3.84,Adjusting cleaning parameters is not supported in clean genius mode.,"[anxious] Can't tweak settings in Clean Genius mode, cool cat!",review
396,5.16,"Start emptying the water supply and drainage module, which is expected to take three minutes.",Emptyin' the water supply module — 'bout three minutes!,review
397,2.52,Drainage of upper and lower water completed.,Upper and lower drainage done — crisp!,review
426,3.67,"I've slipped and gotten stuck, I'll keep trying to free myself.","[anxious] Whoa, I slipped and I'm stuck! I'll keep wigglin' free!",review
433,1.46,Start extra cleaning.,Extra cleanin' — goin' the extra mile!,review
434,3.65,"Extra cleaning completed, original cleaning task continues.",Extra cleanin's done — back to the main track!,review
435,1.49,Leaving the current area.,Rollin' outta this area!,review
440,4.66,"Robots' wheels suspended, please move it to an open area and restart the task.",[anxious] Wheels are hangin'! Move me to open ground and restart!,review
441,3.98,"Main brush entangled, please remove and clean it before reinstalling.","[anxious] Main brush is tangled! Pull it, clean it, pop it back!",review
442,4.03,"Side brush entangled, please remove and clean it before reinstalling.","[anxious] Side brush is tangled! Pull it, clean it, pop it back!",review
444,3.94,Please place the robot in an open area before starting the task.,[anxious] Set me down somewhere open before we start — I need room!,review
445,4.30,"Mop has fallen off, please find it around robot and reinstall it.",[anxious] My mop fell off! Find it near me and pop it back on!,review
447,4.20,"Dock is not powered on, please check and put robot back to charge.",[anxious] Dock's got no power! Check it and put me back to charge!,review
451,5.69,"Unable to start tasks in hidden area, please move robot to other areas and restart the task.",[anxious] Can't start in a hidden spot! Move me elsewhere and restart!,review
460,4.58,"Used water tank deodorizer is worn out, please replace it timely.",[anxious] Used water tank deodorizer's worn out — swap it soon!,review
488,2.63,Microsoft Office Word Document MSWordDoc Word.Document.8,,skip
489,4.63,"Currently in clean genius mode, please tell me to end the task and try again.",[anxious] I'm in Clean Genius mode! Tell me to end it and try again!,review
490,3.55,"OK, enter customize cleaning mode, start mopping.","Aight — custom mode, moppin'!",review
491,3.72,"OK, enter customized cleaning mode, start vacuuming.","Aight — custom mode, vacuumin'!",review
492,3.94,"Okay, start to clean the living room. Make sure the door is open.","Alright, cleanin' the living room — let's gooo! Keep the door open!",review
493,3.86,"Okay, start to clean the bedroom. Make sure the door is open.","Alright, cleanin' the bedroom — let's gooo! Keep the door open!",review
494,4.08,"Okay, start to clean the master room. Make sure the door is open.","Alright, cleanin' the master room — let's gooo! Keep the door open!",review
495,3.98,"Okay, start to clean the guest room. Make sure the door is open.","Alright, cleanin' the guest room — let's gooo! Keep the door open!",review
496,3.82,"Okay, start to clean the study. Make sure the door is open.","Alright, cleanin' the study — let's gooo! Keep the door open!",review
497,3.82,"Okay, start to clean the kitchen. Make sure the door is open.","Alright, cleanin' the kitchen — let's gooo! Keep the door open!",review
498,4.03,"Okay, start to clean the dining room. Make sure the door is open.","Alright, cleanin' the dining room — let's gooo! Keep the door open!",review
499,3.94,"Okay, start to clean the bathroom. Make sure the door is open.","Alright, cleanin' the bathroom — let's gooo! Keep the door open!",review
500,3.94,"Okay, start to clean the balcony. Make sure the door is open.","Alright, cleanin' the balcony — let's gooo! Keep the door open!",review
501,3.89,"Okay, start to clean the hallway. Make sure the door is open.","Alright, cleanin' the hallway — let's gooo! Keep the door open!",review
502,4.18,"Okay, start to clean the utility room. Make sure the door is open.","Alright, cleanin' the utility room — let's gooo! Keep the door open!",review
503,3.91,"Okay, start to clean the closet. Make sure the door is open.","Alright, cleanin' the closet — let's gooo! Keep the door open!",review
504,4.06,"Okay, start to clean the drawing room. Make sure the door is open.","Alright, cleanin' the drawing room — let's gooo! Keep the door open!",review
505,3.91,"Okay, start to clean the office. Make sure the door is open.","Alright, cleanin' the office — let's gooo! Keep the door open!",review
506,3.74,"Okay, start to clean the gym. Make sure the door is open.","Alright, cleanin' the gym — let's gooo! Keep the door open!",review
507,4.39,"Okay, start to clean the recreation area. Make sure the door is open.","Alright, cleanin' the recreation area — let's gooo! Keep the door open!",review
508,2.21,"OK, I've turned up the volume.","Aight, cranked the volume UP!",review
