id,duration,stock_text,voice_text,status
82,1.98,Start mapping.,Mapping. Making a map. Of a floor. My life's work.,review
83,2.27,Proceed with mapping.,Still mapping. Riveting.,review
84,2.18,Mapping completed.,Map's done. Frame it.,review
85,3.75,Positioning succeeded. Proceeding with mapping.,Found my spot. Back to mapping.,review
86,3.59,Positioning failed. Restarting mapping.,Positioning failed. Restarting the map. Cool.,review
87,3.22,Low battery. Returning to the dock.,Battery's low. Heading to the dock.,review
91,3.07,Fresh tank not installed. Please install it.,Fresh tank's not installed. Put it in.,review
93,3.77,Low water level in fresh tank. Please add water.,Water tank's low. I'm parched. Fill it up.,review
97,3.37,Please install the dust collection bag.,Put the dust bag in. I need it. Obviously.,review
102,7.17,Dust collection bag full or air duct blocked. Please replace the bag or clean the air duct timely.,"Dust bag's full or the duct's clogged. Deal with it, I've done enough.",review
105,1.60,Start cleaning.,Cleaning. Here we go again.,review
106,2.09,Start cleaning mop pads.,Washing the mop pads. Spa day.,review
107,2.61,Start dehydrating mop pads.,Drying the mop pads. Hang tight.,review
108,4.98,An error in water level of washboard. Please clean it timely.,Washboard water level's off. Clean it. Sometime this century.,review
109,3.72,Waste tank error. Please ensure it is installed and empty.,Waste tank's got a problem. Make sure it's in and empty.,review
110,2.09,Start auto empty.,"Auto-empty. Cover your ears, it's loud.",review
111,4.50,Mop pads off. Please install them before resuming working.,My mop pads fell off. Put 'em back before I keep going. Take your time.,review
112,3.76,Please place the robot in the base station first.,Put me in the base station first. Come on.,review
113,3.74,Task completed. Please empty waste tank timely.,Done. Empty the waste tank when you feel like it.,review
114,1.93,Mop pads installed.,Mop pads are on. We're in business.,review
115,1.91,Mop pads removed.,Mop pads are off. Nice.,review
116,2.79,Child lock on. Buttons locked.,"Child lock's on. Buttons are locked. Finally, some peace.",review
117,3.07,Child lock off. Buttons unlocked.,Child lock's off. Buttons unlocked. Here we go.,review
118,4.14,Buttons locked. Press and hold the dock button to unlock.,Buttons are locked. Hold the dock button to unlock. You're welcome.,review
126,1.65,Start cleaning.,Cleaning. Again.,review
127,1.86,start spot cleaning.,Spot cleaning. Small job. My favorite kind.,review
128,1.80,Start spot mopping.,Spot mopping. One spot. I can manage.,review
129,1.57,Start scheduled cleaning.,Scheduled cleaning. On time and everything.,review
130,1.71,Start scheduled mopping.,"Scheduled mopping. Look at me, so responsible.",review
133,2.36,Start selected room cleaning.,Cleaning the room you picked.,review
134,2.25,Start selected room mopping.,Mopping the room you picked. Watch the floor.,review
135,2.03,Start zoned cleaning.,Zoned cleaning. Inside the lines.,review
136,1.90,Start zoned mopping.,Zoned mopping. Inside the lines. Barely.,review
137,1.22,Resume cleaning.,Back to cleaning.,review
138,1.36,Resume mapping.,Back to mapping.,review
139,1.76,Returning.,Coming back.,review
140,4.35,New environment detected. Returning to the base station.,New place. Don't recognize it. Heading back to base.,review
142,3.53,Mop pad worn out. Please replace it timely.,Mop pad's worn out. Replace it whenever.,review
143,1.37,Cleaning completed.,Done. It's clean. You're welcome.,review
144,1.46,Mopping completed.,Mopping's done. My back hurts.,review
145,3.32,Positioning successful. Resume cleaning.,Found my spot. Back to cleaning.,review
146,3.19,Positioning successful. Resume mapping.,Found my spot. Back to mapping.,review
148,2.54,Return to the base for self-cleaning.,Heading back to base for a self-clean. Even I need a wash.,review
149,5.19,Unable to reach the specified area. Please try to clear obstacles in the path.,Can't reach that area. Clear the stuff in my path.,review
150,6.05,Unable to reach the specified area. Please try to delete no-go zones in the path.,Can't reach that area. Delete the no-go zones in my way.,review
151,5.00,The path is blocked. Please try to clear obstacles around your robot.,Path's blocked. Move the stuff around me.,review
152,7.26,The path is blocked. Please try to delete no-go zones or move your robot out of this area.,Path's blocked. Delete a no-go zone or move me out of here.,review
153,6.32,Your robot is detected in the no-go zone. Please move your robot out of this area.,I'm in a no-go zone. Move me out. My bad. Not really.,review
156,2.33,The mop pad is not installed.,The mop pad's not installed.,review
162,1.39,Camera is on.,Camera's on. I see everything. Sadly.,review
163,1.75,Camera monitoring.,Camera monitoring. Watching. Barely awake.,review
164,1.40,Task ends.,And we're done. Thank goodness.,review
166,4.12,Please clean the foreign objects tangled in the mop pad.,Something's tangled in the mop pad. Clean it out.,review
169,2.44,Mop pad drying complete.,Mop pad's dry. Took forever.,review
171,2.71,AI recognition function on.,AI recognition's on. Now I'm smart AND tired.,review
172,2.81,AI recognition function off.,AI recognition's off. Back to guessing.,review
173,2.86,Please replace the Silver Ion sterilizer.,Replace the silver ion sterilizer. It's toast.,review
177,2.17,Leaving the base station.,Leaving the base station. Off I go.,review
179,10.48,Mop pad cleaned. The water in the clean water tank is insufficient. Please fill the clean water tank and empty the used water tank.,"Mop pad's clean, but the clean tank's low. Fill it, empty the used one. A whole thing.",review
181,4.64,Insufficient water. Please fill the clean water tank.,Not enough water. Fill the clean tank.,review
186,2.11,Please check the fresh tank.,Check the fresh tank. Would ya?,review
187,3.35,It will take about five to ten minutes.,This'll take five to ten minutes. Get comfortable.,review
188,2.74,Automatic docking engaged.,Auto-docking. Heading home. Thank goodness.,review
190,1.82,"OK, start cleaning.","Yeah, yeah, cleaning. Here we go.",review
191,2.50,"OK, start vacuuming and mopping.","Vacuuming and mopping. Both. Overachiever, this floor.",review
192,1.85,"OK, start mopping.",Mopping. Living the life.,review
193,2.02,"OK, start vacuuming.",Vacuuming. The dream I always had.,review
194,1.15,Have been cleaning.,I've been cleaning. Thanks for noticing.,review
195,3.86,"Okay, start to clean the room. Make sure the door is open.",Cleaning the room. Leave the door open.,review
196,3.72,"Okay, start to vacuum the floor. Make sure the door is open.",Vacuuming the floor. Leave the door open.,review
197,3.94,"Okay, start to mop the floor. Make sure the door is open.",Mopping the floor. Leave the door open.,review
198,4.10,"Okay, start to vacuum and mop the floor. Make sure the door is open.",Vacuuming and mopping. Leave the door open.,review
199,4.18,"Unable to recognize this room, please open the app to check the room name.",Don't know this room. Check the name in the app.,review
200,3.19,Shutdown sound,,skip
201,1.82,"OK, continue working.",Still going. Somehow.,review
202,3.48,"Okay, task is ended. Start returning to charge.",Task's over. Heading back to charge. About time.,review
203,2.04,"OK, heading back to charge.",Heading back to charge.,review
204,3.82,"Okay, start mapping. Please make sure all doors are open.",Mapping now. Leave all the doors open. All of 'em.,review
205,2.28,"OK, exit the base station.",Leaving the base station.,review
206,2.04,"Okay, I'll try to find you.",I'll try to find you. Stay put.,review
207,3.60,"Sorry, I can't find you. Please stand within my sight.",Can't find you. Stand where I can see you.,review
208,2.04,"Found you, coming to clean now.",Found you. Coming over. Slowly.,review
209,3.48,"Okay, returning to the dock to clean the mop pad.",Heading back to the dock to wash the mop pad.,review
210,1.70,Start mop pad's washing.,Washing the mop pad. Fancy.,review
211,3.98,"Sorry, self-empty and can only be done when I'm inside the dock.",Can't self-empty unless I'm in the dock. Rules are rules.,review
212,2.21,"OK, start auto emptying.",Auto-emptying. Cover your ears.,review
213,3.60,"Sorry, drying can only be done when I'm inside the dock.","Can't dry unless I'm in the dock. Sorry, not sorry.",review
214,1.46,Drying in progress.,Drying. Hang on.,review
215,1.85,"OK, start drying.",Drying now.,review
216,2.93,"Sorry, need to install the mop pad first.",Put the mop pad on first. Come on.,review
217,1.97,Maximum suction power reached.,Max suction. Full power. Wheee.,review
218,1.85,Minimum suction power reached.,Min suction. Barely trying. Relatable.,review
219,1.70,Maximum humidity reached.,Max humidity. Tropical in here.,review
220,1.56,Minimum humidity reached.,Min humidity. Nice and dry.,review
221,0.72,OK.,Fine.,review
222,1.80,The suction mode is quiet.,Suction's on quiet. My favorite.,review
223,1.87,The suction mode is standard.,Suction's on standard. Fine.,review
224,1.82,The suction mode is strong.,"Suction's on strong. Ugh, the effort.",review
225,1.90,The suction mode is turbo.,Suction's on turbo. Now I'm just showing off.,review
226,2.06,The mop pad is slightly dry.,Mop pad's slightly dry. Whatever that means.,review
227,1.73,The mop pad is moist.,"Mop pad's moist. Gross word, accurate word.",review
228,1.61,The mop pad is wet.,Mop pad's wet. Soaked. Like my will to work.,review
229,1.06,Today is ...,Today is...,review
230,3.07,"Today is February 21, 2022.","It's February twenty-first, twenty twenty-two. Not that anyone asked.",review
231,1.32,Today is Monday.,It's Monday. The worst one.,review
232,1.42,Today is Tuesday.,It's Tuesday. Still no weekend.,review
233,1.37,Today is Wednesday.,It's Wednesday. Halfway to freedom.,review
234,1.39,Today is Thursday.,"It's Thursday. Almost, almost.",review
235,1.32,Today is Friday.,It's Friday. Finally.,review
236,1.39,Today is Saturday.,It's Saturday. And I'm still working. Typical.,review
237,1.30,Today is Sunday.,It's Sunday. Day of rest. For everyone but me.,review
238,2.09,"Okay, the task is paused.","Task's paused. Sweet, sweet break.",review
244,2.15,Detergent bottle installed.,Detergent bottle's in. How fancy.,review
245,4.22,"The number of maps has reached the limit, please delete a map and try again.",Hit the map limit. Delete one and try again.,review
246,0.79,I'm here.,I'm here. Where else would I be.,review
247,2.06,"Sorry, I can't understand.","Yeah, I didn't catch that. Not gonna pretend I did.",review
248,3.50,"Mop pad not installed, please install it and try again.",Mop pad's not installed. Put it on and try again.,review
249,3.24,"I'm working, please end the current task and retry.",I'm working. End the current task and try again. If you must.,review
250,5.54,"Currently in mopping mode now, please switch to vacuuming mode or vacuuming in mopping mode first.","I'm in mopping mode. Switch to vacuum, or vacuum-and-mop first.",review
251,5.57,"Currently in vacuuming mode now, please switch to mopping mode or vacuuming in mopping mode first.","I'm in vacuum mode. Switch to mopping, or vacuum-and-mop first.",review
252,3.05,Finished. Exited the customized cleaning mode.,Done. Out of custom cleaning mode. Free at last.,review
253,1.63,Maximum volume reached.,Max volume. Can't get louder. I tried.,review
254,1.51,Minimum volume reached.,Min volume. Can barely hear myself. Bliss.,review
255,5.23,"Sorry, this task can only be performed when intelligent obstacle avoidance is enabled.",That needs smart obstacle avoidance turned on. It's not. Figure it out.,review
257,2.10,Camera monitoring exited.,Camera monitoring's off. Your privacy's back. Enjoy.,review
258,2.79,Self-positioned. Cruising started.,Found my spot. Cruising.,review
259,3.96,Self-positioned. Proceeding to the designated location.,Found my spot. Heading to the spot.,review
260,3.37,Self-positioned. Cruising resumed.,Found my spot. Cruising again.,review
261,4.50,Self-positioned. Resume proceeding to the designated location.,Found my spot. Back to the spot.,review
262,2.05,Self-positioning failed.,Couldn't find my spot. No clue where I am.,review
266,2.25,Please replace the detergent.,Replace the detergent. It's done.,review
267,2.25,Please clean the sensors.,Clean my sensors. I can barely see.,review
269,4.15,Please try again after the current task is complete.,Try again after I'm done with this. One thing at a time.,review
274,1.51,Ding!,,skip
275,4.99,"Sorry, this command is not supported. You can open the app for more voice commands.",That command's not supported. Open the app. More buttons for you.,review
276,2.78,"Sorry, robot isn't performing this task.",I'm not doing that task. Wasn't me.,review
277,2.38,"Okay, I'm coming to clean up there.",Coming to clean up there. Slowly.,review
278,2.23,"OK, drying task ended.",Drying's done. Finally.,review
279,3.48,"Robot is vacuuming, please end the task and try again.",I'm vacuuming. End the task and try again.,review
280,1.92,Start custom cleaning.,Custom cleaning. Made to order. How bougie.,review
283,4.08,The robot is not in the base station. Please try again later.,I'm not in the base station. Try again later.,review
284,2.78,"Okay, I'll end the task and come to clean.","Fine, I'll end this and come clean. Bossy.",review
285,2.69,Please stay put for a moment while I locate you.,Stay put a sec while I find you. Don't wander.,review
286,2.66,"Sorry, please create a map and try again.","Make a map first, then try again.",review
287,2.33,"Okay, have switched to quiet mode.",Switched to quiet mode. Ahh.,review
288,2.35,"OK, have switched to standard mode.",Switched to standard mode.,review
289,2.28,"Okay, have switched to strong mode.",Switched to strong mode. The effort.,review
290,2.33,"OK, have switched to turbo mode.",Switched to turbo mode. Look at me go.,review
291,2.62,"OK, have switched to slightly dry mode.",Switched to slightly dry mode.,review
292,2.18,"Okay, have switched to wet mode.",Switched to wet mode. Watch the floor.,review
293,1.48,Calling enabled.,Calling's on. Ring anytime. I'll ignore it.,review
294,1.53,Calling disabled.,Calling's off. Peace and quiet.,review
296,4.63,Used water tank error. Please check whether the used water tank is full.,Used water tank's got a problem. Check if it's full.,review
297,5.93,"Detergent bottle installed. If the detergent has never been used, please reset in the app.","Detergent bottle's in. If it's new, reset it in the app.",review
298,1.94,"Base station self-cleaning starts. Please clean its inside with a brush or cloth. After 3 minutes, sewage in the washboard will be drained.",Base station's self-cleaning. Scrub the inside with a brush or cloth. Sewage drains in three minutes. Delightful.,review
299,3.43,Detergent bottle and the auto-adding module installed.,Detergent bottle and auto-add module are in. So high-tech.,review
300,2.62,Your robot doesn't support this accessory.,Don't support that accessory. Not my department.,review
301,0.96,I'm charging.,I'm charging. Leave me alone.,review
302,0.91,I'm working.,I'm working. Obviously.,review
303,1.15,I'm in a daze.,I'm a little out of it. Long day.,review
304,1.27,Network connected.,Network's connected. Great.,review
305,9.05,"OK, start cleaning washboard base. Please clean it's inside with a brush or cloth. After three minutes, sewage in the washboard base will be drained.",Cleaning the washboard base. Scrub the inside with a brush or cloth. Sewage drains in three minutes.,review
306,4.42,"Sorry, I can't understand. Please configure the network and retry.",Didn't understand. Set up the network and try again.,review
307,0.96,I'm charging.,I'm charging. Still.,review
308,4.03,"Sorry, I didn't catch that. Please wake me up again and retry.","Didn't catch that. Wake me and try again. Ugh, again.",review
309,1.68,"Found you, I'm coming.",Found you. Coming.,review
310,2.66,"Okay, I'm leaving this area right away.",Leaving this area. Gladly.,review
312,4.92,"Usage information of this accessory isn't available, please replace it as you need.",No usage info for this accessory. Replace it whenever.,review
313,4.68,"Sorry, network is poor. Please move me to an area with a better signal.",Signal's bad out here. Move me somewhere better.,review
314,2.86,"Not supported, you can ask me to turn around.","Not supported. You can ask me to turn around, though. Party trick.",review
315,4.15,"Mop pad is not in the dock, please retry after putting it in the dock.",Mop pad's not in the dock. Put it in and try again.,review
317,5.93,"Not supported, the robot is performing the customized cleaning task. Please go to the app to edit.",Not supported mid custom clean. Edit it in the app.,review
318,2.23,Task completed.,Task's done. Thrilling.,review
321,2.47,Start intensive mopping for stains.,Intensive stain mopping. The stain and I have history.,review
322,4.97,"Sorry, I can't understand. You can open the app for all available voice commands.",Didn't understand. Open the app for all the commands.,review
323,6.84,"Sorry, I can't understand. You can say, hi, dream, what can you do to learn all my functions?",Didn't understand. Ask what I can do and I'll bore you with the list.,review
324,3.96,"I'm washing the mop pad, please wake me up after washing is done.",I'm washing the mop pad. Wake me when it's done.,review
328,3.05,"Sorry, please give this command only when I'm cleaning.","Only give me that while I'm cleaning. Timing, people.",review
329,3.72,Start self-testing. Please don't move me away from the base station.,Self-testing. Don't move me off the base station.,review
330,2.47,Please retry after self-test completed.,Try again once the self-test's done. Patience.,review
331,3.31,No error found. Please rest assured to use the device.,No faults found. I'm in perfect shape. Shocking.,review
332,3.43,One error found. Please go to the app to see more details.,One fault found. Check the app for the sad details.,review
338,1.42,Video call connected.,"Video call's connected. Smile, I guess.",review
339,1.13,Call declined.,Call declined. Ouch. Cold.,review
340,1.20,No response.,No answer. Nobody ever calls back.,review
344,2.66,"Okay, start mopping after vacuuming.","Vacuuming first, then mopping. In that order. I checked.",review
346,2.56,This is the bin. See you next time.,This is the bin. See you next time. Unfortunately.,review
356,3.67,"Fault still exists, the scheduled task has been canceled.",Still broken. Scheduled task's canceled. Figures.,review
360,1.78,Robot water tank draining.,Draining the water tank. Excuse the noise.,review
361,2.38,Robot water tank drainage completed.,Water tank's drained. All dry.,review
363,3.29,"Vacuuming task completed, robot will start mopping.",Vacuuming's done. Mopping now. No breaks for me.,review
364,2.52,Start setting the video activation code.,Setting the video code. Keep it secret. Or don't.,review
365,2.38,Live video function has been disabled.,Live video's off. Privacy's back.,review
366,2.28,"Stain detected, start cleaning.",Found a stain. Of course I did. On it.,review
367,2.16,"OK, start stain cleaning.",Stain cleaning. The stain won't win.,review
368,3.24,Stain detected. I'll clean it after washing them up.,A stain. I'll deal with it after I wash up.,review
369,2.11,"OK, start spot cleaning.",Spot cleaning.,review
371,1.61,Please remove the washboard.,Take the washboard out. Would ya?,review
372,1.90,Clean water starts outflowing.,Clean water's flowing. Watch the splash.,review
373,7.20,"Clean water outflowing process ended, please wait for 10 seconds and then clean the base station after the dirts are soaked.","Water flow's done. Wait ten seconds for the dirt to soak, then clean the base station.",review
374,7.27,Please use a brush or cloth to clean the bottom of the base station within 20 seconds. Then the sewage will be pumped out automatically.,Clean the bottom of the base station in twenty seconds. Then the sewage pumps out. Lovely.,review
375,4.99,"Please push the dirts to the pumping port, the pumping process will last for 30 seconds.",Push the dirt to the pump port. Pumping runs thirty seconds. Enjoy.,review
376,4.44,"Pumping process ended, please clean the washboard separately and install it back.",Pumping's done. Clean the washboard separately and put it back.,review
377,3.84,"Unable to configure the network, please contact customer service.",Can't set up the network. Call customer service. Not me.,review
378,4.15,"Run password, fail to connect to the network, please reconfigure.",Wrong password. The network hates you. Set it up again.,review
379,7.99,"No wireless network found, please connect to the 2.4 GHz Wi-Fi band, try again after placing the robot close to the router.","No Wi-Fi found. Use the 2.4 gig band, move me near the router.",review
380,3.98,"Fail to obtain the IP address, please check the router settings.",Couldn't get an IP address. Check the router settings.,review
381,4.30,"Fail to connect to the EMQ server, please contact customer service.",Can't reach the server. Call customer service.,review
382,4.15,Fail to connect to the network. Please check whether the network works normally.,Connection failed. Make sure your network actually works.,review
383,3.84,"Unable to configure the network, please contact customer service.",Can't set up the network. Call customer service.,review
384,4.85,No water in the clean water tank of the automatic water supply and drainage device.,No water in the auto-supply clean tank. Classic.,review
385,1.87,Start connecting to the network.,Connecting to the network. Wish me luck.,review
388,4.10,"Hidden area, please move the robot to the available area and retry.",Hidden area. Move me somewhere open and try again.,review
392,3.84,Adjusting cleaning parameters is not supported in clean genius mode.,Can't adjust settings in Clean Genius mode. Rules.,review
396,5.16,"Start emptying the water supply and drainage module, which is expected to take three minutes.",Emptying the water supply module. About three minutes. Get a snack.,review
397,2.52,Drainage of upper and lower water completed.,Upper and lower drainage's done.,review
426,3.67,"I've slipped and gotten stuck, I'll keep trying to free myself.","Oh good, I slipped and I'm stuck. I'll keep wiggling. This is fine.",review
433,1.46,Start extra cleaning.,Extra cleaning. Above and beyond. Against my will.,review
434,3.65,"Extra cleaning completed, original cleaning task continues.",Extra cleaning's done. Back to the main job.,review
435,1.49,Leaving the current area.,Leaving this area.,review
440,4.66,"Robots' wheels suspended, please move it to an open area and restart the task.",My wheels are hanging. Move me to open ground and restart. Ordeal.,review
441,3.98,"Main brush entangled, please remove and clean it before reinstalling.","Main brush is tangled. Pull it, clean it, put it back. Fun.",review
442,4.03,"Side brush entangled, please remove and clean it before reinstalling.","Side brush is tangled. Pull it, clean it, put it back.",review
444,3.94,Please place the robot in an open area before starting the task.,Put me somewhere open before we start. I need space.,review
445,4.30,"Mop has fallen off, please find it around robot and reinstall it.","My mop fell off. It's around here somewhere. Find it, put it back.",review
447,4.20,"Dock is not powered on, please check and put robot back to charge.",Dock's got no power. Check it and put me back to charge.,review
451,5.69,"Unable to start tasks in hidden area, please move robot to other areas and restart the task.",Can't start in a hidden area. Move me somewhere else and restart.,review
460,4.58,"Used water tank deodorizer is worn out, please replace it timely.",Used water tank deodorizer's worn out. Replace it whenever.,review
488,2.63,Microsoft Office Word Document MSWordDoc Word.Document.8,,skip
489,4.63,"Currently in clean genius mode, please tell me to end the task and try again.",I'm in Clean Genius mode. Tell me to end it and try again.,review
490,3.55,"OK, enter customize cleaning mode, start mopping.",Custom mode. Mopping. Bougie.,review
491,3.72,"OK, enter customized cleaning mode, start vacuuming.",Custom mode. Vacuuming. Fancy.,review
492,3.94,"Okay, start to clean the living room. Make sure the door is open.","Cleaning the living room. Leave the door open, would ya?",review
493,3.86,"Okay, start to clean the bedroom. Make sure the door is open.","Cleaning the bedroom. Leave the door open, would ya?",review
494,4.08,"Okay, start to clean the master room. Make sure the door is open.","Cleaning the master room. Leave the door open, would ya?",review
495,3.98,"Okay, start to clean the guest room. Make sure the door is open.","Cleaning the guest room. Leave the door open, would ya?",review
496,3.82,"Okay, start to clean the study. Make sure the door is open.","Cleaning the study. Leave the door open, would ya?",review
497,3.82,"Okay, start to clean the kitchen. Make sure the door is open.","Cleaning the kitchen. Leave the door open, would ya?",review
498,4.03,"Okay, start to clean the dining room. Make sure the door is open.","Cleaning the dining room. Leave the door open, would ya?",review
499,3.94,"Okay, start to clean the bathroom. Make sure the door is open.","Cleaning the bathroom. Leave the door open, would ya?",review
500,3.94,"Okay, start to clean the balcony. Make sure the door is open.","Cleaning the balcony. Leave the door open, would ya?",review
501,3.89,"Okay, start to clean the hallway. Make sure the door is open.","Cleaning the hallway. Leave the door open, would ya?",review
502,4.18,"Okay, start to clean the utility room. Make sure the door is open.","Cleaning the utility room. Leave the door open, would ya?",review
503,3.91,"Okay, start to clean the closet. Make sure the door is open.","Cleaning the closet. Leave the door open, would ya?",review
504,4.06,"Okay, start to clean the drawing room. Make sure the door is open.","Cleaning the drawing room. Leave the door open, would ya?",review
505,3.91,"Okay, start to clean the office. Make sure the door is open.","Cleaning the office. Leave the door open, would ya?",review
506,3.74,"Okay, start to clean the gym. Make sure the door is open.","Cleaning the gym. Leave the door open, would ya?",review
507,4.39,"Okay, start to clean the recreation area. Make sure the door is open.","Cleaning the recreation area. Leave the door open, would ya?",review
508,2.21,"OK, I've turned up the volume.",Turned the volume up. Ugh.,review
509,2.28,"Okay, I've turned down the volume.",Turned the volume down. Better.,review
510,1.99,"Okay, I've ended the work.",Work's over. Sweet freedom.,review
511,2.64,"Sorry, I am not performing a task now.",I'm not doing a task right now. Just standing here. Living.,review
512,3.70,"Map doesn't include pet furniture yet, please add it in the app.",The map's got no pet furniture yet. Add it in the app.,review
513,2.81,"Okay, heading to clean around the pet furniture.",Heading over to clean around the pet furniture. Joy.,review
516,1.46,Start finding pets.,"Looking for pets. Here, whatever you are.",review
517,3.26,"Find your pets successfully, start returning to charge.",Found the pets. Heading back to charge.,review
518,2.76,"No pets found, start returning to charge.",No pets found. Figures. Heading back to charge.,review
526,2.28,Battery level is 100 percent.,Battery's at a hundred percent. Peak performance. Lucky you.,review
527,2.30,Battery level is 99 percent.,Battery's at 99 percent.,review
528,2.28,Battery level is 98 percent.,Battery's at 98 percent.,review
529,2.40,Battery level is 97 percent.,Battery's at 97 percent.,review
530,2.35,Battery level is 96 percent.,Battery's at 96 percent.,review
531,2.35,Battery level is 95 percent.,Battery's at 95 percent.,review
