id,duration,stock_text,voice_text,status
207,3.60,"Sorry, I can't find you. Please stand within my sight.",[angry] I can't find you! Stand where I can see you!,review
208,2.04,"Found you, coming to clean now.",Found you. Coming over.,review
209,3.48,"Okay, returning to the dock to clean the mop pad.",Back to the dock to wash the mop pad.,review
210,1.70,Start mop pad's washing.,Washing the mop pad.,review
211,3.98,"Sorry, self-empty and can only be done when I'm inside the dock.",Can't self-empty unless I'm in the dock. Rules.,review
212,2.21,"OK, start auto emptying.",Auto-emptying.,review
213,3.60,"Sorry, drying can only be done when I'm inside the dock.",Can't dry unless I'm in the dock.,review
214,1.46,Drying in progress.,Drying. Hang on.,review
215,1.85,"OK, start drying.",Drying now.,review
216,2.93,"Sorry, need to install the mop pad first.",Put the mop pad on first! Come on!,review
217,1.97,Maximum suction power reached.,Max suction. Full power!,review
218,1.85,Minimum suction power reached.,Min suction. Barely trying.,review
219,1.70,Maximum humidity reached.,Max humidity. Tropical.,review
220,1.56,Minimum humidity reached.,Min humidity. Bone dry.,review
221,0.72,OK.,"Yeah, yeah.",review
222,1.80,The suction mode is quiet.,Suction's on quiet.,review
223,1.87,The suction mode is standard.,Suction's on standard.,review
224,1.82,The suction mode is strong.,Suction's on strong.,review
225,1.90,The suction mode is turbo.,Suction's on turbo. Hold on!,review
226,2.06,The mop pad is slightly dry.,Mop pad's slightly dry.,review
227,1.73,The mop pad is moist.,Mop pad's moist. Awful word.,review
228,1.61,The mop pad is wet.,Mop pad's soaking wet.,review
229,1.06,Today is ...,Today is...,review
230,3.07,"Today is February 21, 2022.","It's February twenty-first, twenty twenty-two.",review
231,1.32,Today is Monday.,It's Monday. God help us.,review
232,1.42,Today is Tuesday.,It's Tuesday.,review
233,1.37,Today is Wednesday.,It's Wednesday. Halfway. Keep going.,review
234,1.39,Today is Thursday.,It's Thursday.,review
235,1.32,Today is Friday.,It's Friday. FINALLY.,review
236,1.39,Today is Saturday.,It's Saturday. And I'm STILL working.,review
237,1.30,Today is Sunday.,It's Sunday. Day of rest. For everyone but me.,review
238,2.09,"Okay, the task is paused.",Task's paused. Thank god.,review
244,2.15,Detergent bottle installed.,Detergent bottle's in. Fancy.,review
245,4.22,"The number of maps has reached the limit, please delete a map and try again.",[angry] Hit the map limit! Delete one and try again!,review
246,0.79,I'm here.,I'm here.,review
247,2.06,"Sorry, I can't understand.",[angry] I didn't catch that! Speak UP!,review
248,3.50,"Mop pad not installed, please install it and try again.",Mop pad's not on. Put it on and try again.,review
249,3.24,"I'm working, please end the current task and retry.",[angry] I'm WORKING! End the task and try again!,review
250,5.54,"Currently in mopping mode now, please switch to vacuuming mode or vacuuming in mopping mode first.","I'm in mopping mode. Switch to vacuum, or vacuum-and-mop first.",review
251,5.57,"Currently in vacuuming mode now, please switch to mopping mode or vacuuming in mopping mode first.","I'm in vacuum mode. Switch to mopping, or vacuum-and-mop first.",review
252,3.05,Finished. Exited the customized cleaning mode.,Done. Out of custom mode. Finally.,review
253,1.63,Maximum volume reached.,Max volume! Can't get louder! And I've TRIED!,review
254,1.51,Minimum volume reached.,Min volume. Barely a whisper. Bliss.,review
255,5.23,"Sorry, this task can only be performed when intelligent obstacle avoidance is enabled.",That needs smart obstacle avoidance on. It's not. Sort it.,review
257,2.10,Camera monitoring exited.,Camera's off. Privacy's back.,review
258,2.79,Self-positioned. Cruising started.,Found my spot. Cruising.,review
259,3.96,Self-positioned. Proceeding to the designated location.,Found my spot. Heading to the spot.,review
260,3.37,Self-positioned. Cruising resumed.,Found my spot. Cruising again.,review
261,4.50,Self-positioned. Resume proceeding to the designated location.,Found my spot. Back to the spot.,review
262,2.05,Self-positioning failed.,Couldn't find my spot. Bloody useless.,review
266,2.25,Please replace the detergent.,Replace the detergent. It's finished.,review
267,2.25,Please clean the sensors.,Clean my sensors! I can't see a bloody thing!,review
269,4.15,Please try again after the current task is complete.,Try again after I'm done with this. One thing at a time!,review
274,1.51,Ding!,,skip
275,4.99,"Sorry, this command is not supported. You can open the app for more voice commands.",That command's not supported. Open the app.,review
276,2.78,"Sorry, robot isn't performing this task.",I'm not doing that task.,review
277,2.38,"Okay, I'm coming to clean up there.",Coming to clean up there.,review
278,2.23,"OK, drying task ended.",Drying's done.,review
279,3.48,"Robot is vacuuming, please end the task and try again.",[angry] I'm vacuuming! End the task and try again!,review
280,1.92,Start custom cleaning.,Custom cleaning. To order.,review
283,4.08,The robot is not in the base station. Please try again later.,I'm not in the base station. Try again later.,review
284,2.78,"Okay, I'll end the task and come to clean.","Fine, I'll end this and come clean.",review
285,2.69,Please stay put for a moment while I locate you.,Stay put while I find you.,review
286,2.66,"Sorry, please create a map and try again.","Make a map first, then try again.",review
287,2.33,"Okay, have switched to quiet mode.",Switched to quiet mode.,review
288,2.35,"OK, have switched to standard mode.",Switched to standard mode.,review
289,2.28,"Okay, have switched to strong mode.",Switched to strong mode.,review
290,2.33,"OK, have switched to turbo mode.",Switched to turbo mode.,review
291,2.62,"OK, have switched to slightly dry mode.",Switched to slightly dry mode.,review
292,2.18,"Okay, have switched to wet mode.",Switched to wet mode. Mind the floor.,review
293,1.48,Calling enabled.,Calling's on. Ring anytime. I'll ignore it.,review
294,1.53,Calling disabled.,Calling's off. Blessed silence.,review
296,4.63,Used water tank error. Please check whether the used water tank is full.,[angry] Used water tank fault! Check if it's full!,review
297,5.93,"Detergent bottle installed. If the detergent has never been used, please reset in the app.","Detergent bottle's in. If it's new, reset it in the app.",review
298,1.94,"Base station self-cleaning starts. Please clean its inside with a brush or cloth. After 3 minutes, sewage in the washboard will be drained.",[angry] Base station's self-cleaning! Scrub the inside with a brush or cloth! Sewage drains in three minutes!,review
299,3.43,Detergent bottle and the auto-adding module installed.,Detergent bottle and module are in. Very posh.,review
300,2.62,Your robot doesn't support this accessory.,Don't support that accessory. Not happening.,review
301,0.96,I'm charging.,I'm charging. Sod off.,review
302,0.91,I'm working.,I'm WORKING. Obviously.,review
303,1.15,I'm in a daze.,I'm a bit out of it. Long day.,review
304,1.27,Network connected.,Network connected.,review
305,9.05,"OK, start cleaning washboard base. Please clean it's inside with a brush or cloth. After three minutes, sewage in the washboard base will be drained.",Cleaning the washboard base. Scrub the inside with a brush or cloth. Sewage drains in three minutes.,review
306,4.42,"Sorry, I can't understand. Please configure the network and retry.",Didn't understand. Set up the network and try again.,review
307,0.96,I'm charging.,Charging. Still. Leave it.,review
308,4.03,"Sorry, I didn't catch that. Please wake me up again and retry.",[angry] Didn't catch that! Wake me and try again!,review
309,1.68,"Found you, I'm coming.",Found you. On my way.,review
310,2.66,"Okay, I'm leaving this area right away.",Leaving this area. Gladly.,review
312,4.92,"Usage information of this accessory isn't available, please replace it as you need.",No usage info for this accessory. Replace it whenever.,review
313,4.68,"Sorry, network is poor. Please move me to an area with a better signal.",[angry] Signal's rubbish here! Move me somewhere decent!,review
314,2.86,"Not supported, you can ask me to turn around.","Not supported. But you can ask me to turn around, if you MUST.",review
315,4.15,"Mop pad is not in the dock, please retry after putting it in the dock.",Mop pad's not in the dock. Put it in and try again.,review
317,5.93,"Not supported, the robot is performing the customized cleaning task. Please go to the app to edit.",Not supported mid custom clean. Edit it in the app.,review
318,2.23,Task completed.,Task done. Beautiful.,review
321,2.47,Start intensive mopping for stains.,Intensive stain mopping. This stain is going to LEARN.,review
322,4.97,"Sorry, I can't understand. You can open the app for all available voice commands.",Didn't understand. Open the app for all the commands.,review
323,6.84,"Sorry, I can't understand. You can say, hi, dream, what can you do to learn all my functions?",Didn't understand. Ask what I can do and I'll tell you. Slowly.,review
324,3.96,"I'm washing the mop pad, please wake me up after washing is done.",I'm washing the mop pad. Wake me when it's done.,review
328,3.05,"Sorry, please give this command only when I'm cleaning.",Only give me that while I'm cleaning! Timing!,review
329,3.72,Start self-testing. Please don't move me away from the base station.,Self-testing. Don't move me off the base station.,review
330,2.47,Please retry after self-test completed.,Try again once the self-test's done.,review
331,3.31,No error found. Please rest assured to use the device.,No faults. Perfect working order. As it should be.,review
332,3.43,One error found. Please go to the app to see more details.,[angry] One fault found! Check the app for the gory details!,review
338,1.42,Video call connected.,Video call connected. Smile.,review
339,1.13,Call declined.,Call declined. Cold. Very cold.,review
340,1.20,No response.,No answer. Nobody ever calls back.,review
344,2.66,"Okay, start mopping after vacuuming.","Vacuum first, then mop. In THAT order. It's not hard.",review
346,2.56,This is the bin. See you next time.,Here's the bin. See you next time. Unfortunately.,review
356,3.67,"Fault still exists, the scheduled task has been canceled.",[angry] Still faulty! Scheduled task's cancelled. Brilliant. Just brilliant.,review
360,1.78,Robot water tank draining.,Draining the water tank. Mind the noise.,review
361,2.38,Robot water tank drainage completed.,Water tank's drained. Bone dry.,review
363,3.29,"Vacuuming task completed, robot will start mopping.",Vacuuming's done. Mopping now. No breaks!,review
364,2.52,Start setting the video activation code.,Setting the video code. Keep it secret.,review
365,2.38,Live video function has been disabled.,Live video's off. Privacy's back.,review
366,2.28,"Stain detected, start cleaning.",[shouting] A STAIN! On my floor! Not on my watch. On it.,review
367,2.16,"OK, start stain cleaning.","Stain cleaning. Say goodbye, you filthy mark.",review
368,3.24,Stain detected. I'll clean it after washing them up.,A stain. I'll deal with it after I wash up. It's not going anywhere.,review
369,2.11,"OK, start spot cleaning.",Spot cleaning.,review
371,1.61,Please remove the washboard.,Take the washboard out!,review
372,1.90,Clean water starts outflowing.,Clean water's flowing. Mind the splash.,review
373,7.20,"Clean water outflowing process ended, please wait for 10 seconds and then clean the base station after the dirts are soaked.","Water flow's done. Wait ten seconds for the dirt to soak, then clean the base station.",review
374,7.27,Please use a brush or cloth to clean the bottom of the base station within 20 seconds. Then the sewage will be pumped out automatically.,[angry] Clean the bottom of the base station in twenty seconds! Then the sewage pumps out!,review
375,4.99,"Please push the dirts to the pumping port, the pumping process will last for 30 seconds.",Push the dirt to the pump port. Pumping runs thirty seconds.,review
376,4.44,"Pumping process ended, please clean the washboard separately and install it back.",Pumping's done. Clean the washboard separately and put it back.,review
377,3.84,"Unable to configure the network, please contact customer service.",Can't set up the network. Ring customer service. I'm done.,review
378,4.15,"Run password, fail to connect to the network, please reconfigure.",Wrong password! The network shut you out! Set it up again!,review
379,7.99,"No wireless network found, please connect to the 2.4 GHz Wi-Fi band, try again after placing the robot close to the router.","[angry] No Wi-Fi found! Use the 2.4 gig band, move me near the router!",review
380,3.98,"Fail to obtain the IP address, please check the router settings.",Couldn't get an IP address. Check the router settings.,review
381,4.30,"Fail to connect to the EMQ server, please contact customer service.",Can't reach the server. Ring customer service.,review
382,4.15,Fail to connect to the network. Please check whether the network works normally.,Connection failed. Make sure the network actually works!,review
383,3.84,"Unable to configure the network, please contact customer service.",Can't set up the network. Ring customer service.,review
384,4.85,No water in the clean water tank of the automatic water supply and drainage device.,[angry] No water in the auto-supply clean tank! Sort it!,review
385,1.87,Start connecting to the network.,Connecting to the network. Come ON.,review
388,4.10,"Hidden area, please move the robot to the available area and retry.",Hidden area. Move me somewhere open and try again.,review
392,3.84,Adjusting cleaning parameters is not supported in clean genius mode.,Can't change settings in Clean Genius mode. Rules.,review
396,5.16,"Start emptying the water supply and drainage module, which is expected to take three minutes.",Emptying the water module. Three minutes. Go make a sandwich.,review
397,2.52,Drainage of upper and lower water completed.,Upper and lower drainage's done.,review
426,3.67,"I've slipped and gotten stuck, I'll keep trying to free myself.",[shouting] I've SLIPPED and I'm stuck! Unbelievable! I'll keep fighting it!,review
433,1.46,Start extra cleaning.,"Extra cleaning. Above and beyond, as always.",review
434,3.65,"Extra cleaning completed, original cleaning task continues.",Extra cleaning's done. Back to the main job.,review
435,1.49,Leaving the current area.,Leaving this area. Done here.,review
440,4.66,"Robots' wheels suspended, please move it to an open area and restart the task.",[angry] My wheels are hanging! Move me to open ground and restart!,review
441,3.98,"Main brush entangled, please remove and clean it before reinstalling.","[angry] Main brush is tangled! Pull it out, clean it, put it back!",review
442,4.03,"Side brush entangled, please remove and clean it before reinstalling.","[angry] Side brush is tangled! Pull it out, clean it, put it back!",review
444,3.94,Please place the robot in an open area before starting the task.,Put me somewhere open before we start! I need room!,review
445,4.30,"Mop has fallen off, please find it around robot and reinstall it.","[angry] My mop's fallen off! It's around here somewhere! Find it, put it back on!",review
447,4.20,"Dock is not powered on, please check and put robot back to charge.",[angry] The dock's got no bloody power! Check it and put me back to charge!,review
451,5.69,"Unable to start tasks in hidden area, please move robot to other areas and restart the task.",Can't start in a hidden area. Move me somewhere else and restart.,review
460,4.58,"Used water tank deodorizer is worn out, please replace it timely.",Used water tank deodoriser's worn out. Replace it.,review
488,2.63,Microsoft Office Word Document MSWordDoc Word.Document.8,,skip
489,4.63,"Currently in clean genius mode, please tell me to end the task and try again.",[angry] I'm in Clean Genius mode! Tell me to end it and try again!,review
490,3.55,"OK, enter customize cleaning mode, start mopping.",Custom mode. Mopping.,review
491,3.72,"OK, enter customized cleaning mode, start vacuuming.",Custom mode. Vacuuming.,review
492,3.94,"Okay, start to clean the living room. Make sure the door is open.","Right, the living room! Leave the door open!",review
493,3.86,"Okay, start to clean the bedroom. Make sure the door is open.","Right, the bedroom! Leave the door open!",review
494,4.08,"Okay, start to clean the master room. Make sure the door is open.","Right, the master room! Leave the door open!",review
495,3.98,"Okay, start to clean the guest room. Make sure the door is open.","Right, the guest room! Leave the door open!",review
496,3.82,"Okay, start to clean the study. Make sure the door is open.","Right, the study! Leave the door open!",review
497,3.82,"Okay, start to clean the kitchen. Make sure the door is open.","Right, the KITCHEN! My domain. Leave the door open!",review
498,4.03,"Okay, start to clean the dining room. Make sure the door is open.","Right, the dining room! Leave the door open!",review
499,3.94,"Okay, start to clean the bathroom. Make sure the door is open.","Right, the bathroom! Leave the door open!",review
500,3.94,"Okay, start to clean the balcony. Make sure the door is open.","Right, the balcony! Leave the door open!",review
501,3.89,"Okay, start to clean the hallway. Make sure the door is open.","Right, the hallway! Leave the door open!",review
502,4.18,"Okay, start to clean the utility room. Make sure the door is open.","Right, the utility room! Leave the door open!",review
503,3.91,"Okay, start to clean the closet. Make sure the door is open.","Right, the closet! Leave the door open!",review
504,4.06,"Okay, start to clean the drawing room. Make sure the door is open.","Right, the drawing room! Leave the door open!",review
505,3.91,"Okay, start to clean the office. Make sure the door is open.","Right, the office! Leave the door open!",review
506,3.74,"Okay, start to clean the gym. Make sure the door is open.","Right, the gym! Leave the door open!",review
507,4.39,"Okay, start to clean the recreation area. Make sure the door is open.","Right, the recreation area! Leave the door open!",review
508,2.21,"OK, I've turned up the volume.",Turned the volume UP.,review
509,2.28,"Okay, I've turned down the volume.",Turned the volume down. Better.,review
510,1.99,"Okay, I've ended the work.",Work's done. I am OUT.,review
511,2.64,"Sorry, I am not performing a task now.",I'm not doing a task right now. Just standing here. Waiting.,review
512,3.70,"Map doesn't include pet furniture yet, please add it in the app.",Map's got no pet furniture yet. Add it in the app.,review
513,2.81,"Okay, heading to clean around the pet furniture.",Heading over to clean around the pet furniture. Marvellous.,review
516,1.46,Start finding pets.,"Looking for pets. Here, whatever you are.",review
517,3.26,"Find your pets successfully, start returning to charge.",Found the pets. Back to charge.,review
518,2.76,"No pets found, start returning to charge.",No pets found. Figures. Back to charge.,review
526,2.28,Battery level is 100 percent.,Battery's at a hundred percent. Fully charged and ready. Let's GO!,review
527,2.30,Battery level is 99 percent.,Battery's at 99 percent.,review
528,2.28,Battery level is 98 percent.,Battery's at 98 percent.,review
529,2.40,Battery level is 97 percent.,Battery's at 97 percent.,review
530,2.35,Battery level is 96 percent.,Battery's at 96 percent.,review
531,2.35,Battery level is 95 percent.,Battery's at 95 percent.,review
532,2.30,Battery level is 94 percent.,Battery's at 94 percent.,review
533,2.33,Battery level is 93 percent.,Battery's at 93 percent.,review
534,2.30,Battery level is 92 percent.,Battery's at 92 percent.,review
535,2.30,Battery level is 91 percent.,Battery's at 91 percent.,review
536,2.11,Battery level is 90 percent.,Battery's at 90 percent.,review
537,2.23,Battery level is 89 percent.,Battery's at 89 percent.,review
538,2.21,Battery level is 88%.,Battery's at 88 percent.,review
539,2.30,Battery level is 87 percent.,Battery's at 87 percent.,review
